0.3	7707.612665247681
0.6	15415.225330495363
0.9	23122.837995743128
1.2	30830.450660990726
1.5	38538.06332623823
1.8	46245.675991486256
2.1	53953.28865673363
2.4	61660.90132198145
2.403	61737.97744863357
2.406	61815.05357528608
2.4090000000000003	61892.12970193856
2.4120000000000004	61969.20582859154
2.4150000000000005	62046.2819552432
2.4180000000000006	62123.358081896266
