569.0597169868594 704.3276999916164 0.0 1
466.15603767991706 602.5626786362001 0.0 1
718.8114059466983 855.5941294346563 0.0 1
464.6293053453182 493.17286315479714 0.0 1
704.5427432518145 827.3925541676435 0.0 1
33.30986665899187 388.7926399785181 0.0 1
902.2257352968332 508.61548059946404 0.0 0
963.3308634026627 488.941362274531 0.0 1
451.6890737149922 289.0852535427909 0.0 1
314.0652414598051 800.9595291046365 0.0 1
166.24141287308566 538.3533911868104 0.0 0
870.5721703814679 483.12082907047653 0.0 1
311.7152847791095 621.295320582115 0.0 1
648.3288933229995 864.1115015621382 0.0 1
538.6047482031433 989.6222127292854 0.0 0
852.8668365114518 482.6369076855993 0.0 1
854.0552115542181 482.43811039563843 0.0 1
600.1090758942515 630.5724498398439 0.0 1
1002.8994067866442 81.1488353007684 0.0 1
42.66153757754525 669.7429950534671 0.0 0
440.40946487441397 762.5181721748219 0.0 1
441.6474247195944 762.458318600657 0.0 1
340.4507389326969 812.3282167305032 0.0 1
339.776634711172 813.4128924976044 0.0 1
393.8941300753356 432.50485614022017 0.0 0
800.705269568838 918.5709038980012 0.0 0
683.9522659108474 752.4420420081906 0.0 0
414.5416469674936 518.7561844116104 0.0 1
867.1220687897434 893.4273691658318 0.0 0
455.8724707491592 272.536450842845 0.0 1
334.1802713791194 510.0208461865948 0.0 1
81.76035554359709 69.28614020377506 0.0 0
582.8006059745418 392.1278369836405 0.0 1
830.6987133519215 674.8089972032107 0.0 1
830.281504572493 675.7631294013848 0.0 1
878.8229914749187 416.0468587077496 0.0 0
983.01575436543 98.38733323483478 0.0 1
981.6513820022084 97.97788904812273 0.0 1
321.43902702717054 480.9416899551638 0.0 1
320.40063988886146 481.5257285115171 0.0 1
304.1986572188058 580.4885718972781 0.0 1
303.83549614309374 579.5782704902437 0.0 1
586.3492810848669 983.6483674147133 0.0 1
102.18912074124007 257.165804882568 0.0 1
429.24129825632457 518.8529752981209 0.0 1
429.58002866535793 519.9423652427814 0.0 1
308.21550775911174 492.13131645232016 0.0 1
552.7283896363057 403.2161156970804 0.0 1
486.9155246312919 86.31462581233997 0.0 1
756.9084558932645 772.622474659954 0.0 0
736.2525977845258 849.4743983768091 0.0 1
